time,window,target_i,C1,C2,C3,C4,C5,C6,C7,Enterobacteriaceae,Paenibacillaceae
17,16,C3,-0.2795235292251927,-0.34622780957837873,-0.2611694069820223,-0.17956357400431303,-0.25372653894039315,-0.033334572346283495,-0.22436226305317278,0.024302997666967138,-0.25953191674582493
17,16,C4,-0.18236050696202447,-0.23912241184785332,-0.1954182158863196,-0.15713311458727816,-0.2027071960641607,-0.05827918559941158,-0.16204255922401434,0.015515296372360241,-0.2063591785752067
17,16,C5,-0.13462593976237608,-0.1764291424298753,-0.1112125436802579,-0.10341649815468987,-0.16650429596073538,-0.03897052900454775,-0.1142177799848262,0.015665540505790967,-0.24913834504455964
17,16,C6,-0.22217215063608878,-0.26910674371845894,-0.33350428807337684,-0.2256291390417027,-0.2481022782394108,-0.154468121769456,-0.21508691542318356,0.013068203803729818,-0.1435180081814948
17,16,C7,-0.2090934371456664,-0.2565666477405264,-0.195497592861555,-0.1276713705269861,-0.1859196906490803,-0.08787657339004865,-0.1991124827854689,0.015467822576842311,-0.22851087525734146
17,16,Enterobacteriaceae,-0.006877448928162564,-0.017031233041388337,-0.0022934546875189236,4.945155216056079e-6,-0.001776225373105603,0.005658838064566986,-5.944020705427435e-4,8.611119818808247e-4,-0.024548680162148565
17,16,Paenibacillaceae,0.051212128312449826,0.1936340601938138,0.09529551473474782,0.08891813613277617,0.12382428428342078,-0.0019427788239189342,0.1010583591690285,0.017533732642267326,-0.023660779800071686
18.9,17,C1,-0.10148347455187813,-0.09816994109796923,-0.06564934386403908,-0.07076420132510765,-0.1174566530585222,-0.036040480627777025,-0.07056354320483062,0.010900642048352581,-0.10656387613632194
18.9,17,C2,-0.13570946664064645,-0.14150694731138452,-0.014301727353269634,-0.020119811040136732,-0.08656139977092038,0.02187274201839007,-0.042894206602003784,0.025897635105336755,-0.27471506315616884
18.9,17,C3,-0.2749705478346868,-0.32407687531373464,-0.2375769505617468,-0.16620889968516497,-0.23484193859601882,-0.02833541448884983,-0.2048157895619524,0.02670189154934485,-0.2656574612608102
18.9,17,C4,-0.17035517737583028,-0.217967827823221,-0.17582092286465897,-0.14207626673354096,-0.18348928284137891,-0.051634196247187236,-0.14604369921111165,0.0153323157767611,-0.19430776164771021
18.9,17,C5,-0.12947708855140047,-0.16299788670284363,-0.10090199702393106,-0.09449831208023526,-0.1517218315266242,-0.03428619919997682,-0.10363046939876581,0.015814326851585465,-0.23487703569900292
18.9,17,C6,-0.2076280396603804,-0.24575292724908163,-0.2994584172455608,-0.20365383295017558,-0.22459342047805073,-0.13745786332372217,-0.1937243491899569,0.013484303890679375,-0.1404655894335996
18.9,17,C7,-0.20304984332113074,-0.23871138195908492,-0.1773875291538578,-0.11778516462677681,-0.1713519152605211,-0.07756922979998292,-0.1806923597026562,0.017030792821433122,-0.22589313481458842
18.9,17,Enterobacteriaceae,-5.249965286352326e-4,-0.01192372077714081,-0.0010954203869753985,0.0012955963927263185,2.3504210959550864e-4,0.004734188416562319,4.4775243235434687e-4,-3.420519910118787e-4,-0.014407927767511226
18.9,17,Paenibacillaceae,0.024022196831326875,0.1602412769203492,0.08144791063308172,0.07443089983745159,0.10356212528007433,-4.998659845378556e-4,0.08649165716288285,0.01994986676769155,-0.05018510261313065
